id,title,description,category,difficulty,modules_json,quiz_json,xp_reward,order_index,created_at,branch
e1ad1faf-f293-4be5-9430-e61d4a622dfc,Environment design for creative work,Your environment does 80% of the work. Design it once so you don't have to decide daily.,logic,4,"[{""body"": ""Your environment does 80% of the work. Design it once so you don't have to decide daily."", ""type"": ""content"", ""title"": ""Concept""}, {""body"": ""Real example: how a working catalyst used this to unblock a project — see the reflection prompt below."", ""type"": ""content"", ""title"": ""Case""}, {""body"": ""Pick a real problem you have right now. Apply the environment design for creative work move to it for 10 minutes. Write down what changed."", ""type"": ""content"", ""title"": ""Try It""}, {""body"": ""Where did this feel unnatural? That's the muscle you're building."", ""type"": ""content"", ""title"": ""Reflect""}]","[{""options"": [""Copy an expert"", ""Break to atoms you can verify"", ""Wait for inspiration"", ""Delegate it""], ""question"": ""What is the core move of 'Environment design for creative work'?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""When time is unlimited"", ""When you have no feedback loop"", ""When you have a team"", ""When the topic is easy""], ""question"": ""When does this technique fail?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Announce it publicly"", ""Buy a book"", ""Set a 10-minute timer and start"", ""Wait until Monday""], ""question"": ""Which is a valid first step?"", ""is_applied"": false, ""correct_index"": 2}, {""options"": [""Nothing"", ""Add one constraint and re-plan"", ""Ask AI"", ""Ignore it""], ""question"": ""Applied: What would you do differently on your current project?"", ""is_applied"": true, ""correct_index"": 1}, {""options"": [""It requires that name"", ""It leverages their natural strength"", ""Random"", ""It's alphabetical""], ""question"": ""This lesson is primarily for the catalyst archetype because..."", ""is_applied"": false, ""correct_index"": 1}]",40,13,2026-07-26 00:40:21.288244+00,hidden_genius
41f07a12-4a45-4c31-acdb-a32aefb169e4,Idea capture systems,An idea you didn't capture is an idea you didn't have. Any system beats no system.,logic,4,"[{""body"": ""An idea you didn't capture is an idea you didn't have. Any system beats no system."", ""type"": ""content"", ""title"": ""Concept""}, {""body"": ""Real example: how a working catalyst used this to unblock a project — see the reflection prompt below."", ""type"": ""content"", ""title"": ""Case""}, {""body"": ""Pick a real problem you have right now. Apply the idea capture systems move to it for 10 minutes. Write down what changed."", ""type"": ""content"", ""title"": ""Try It""}, {""body"": ""Where did this feel unnatural? That's the muscle you're building."", ""type"": ""content"", ""title"": ""Reflect""}]","[{""options"": [""Copy an expert"", ""Break to atoms you can verify"", ""Wait for inspiration"", ""Delegate it""], ""question"": ""What is the core move of 'Idea capture systems'?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""When time is unlimited"", ""When you have no feedback loop"", ""When you have a team"", ""When the topic is easy""], ""question"": ""When does this technique fail?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Announce it publicly"", ""Buy a book"", ""Set a 10-minute timer and start"", ""Wait until Monday""], ""question"": ""Which is a valid first step?"", ""is_applied"": false, ""correct_index"": 2}, {""options"": [""Nothing"", ""Add one constraint and re-plan"", ""Ask AI"", ""Ignore it""], ""question"": ""Applied: What would you do differently on your current project?"", ""is_applied"": true, ""correct_index"": 1}, {""options"": [""It requires that name"", ""It leverages their natural strength"", ""Random"", ""It's alphabetical""], ""question"": ""This lesson is primarily for the catalyst archetype because..."", ""is_applied"": false, ""correct_index"": 1}]",40,14,2026-07-26 00:40:21.288244+00,hidden_genius
0a3632a5-5965-4e6b-9601-c133922700af,Sleep architecture 101,Every night your brain runs a cleaning cycle in deep sleep and a filing cycle in REM. Miss either and memory suffers next day.,memory,1,"[{""body"": ""Every night your brain runs a cleaning cycle in deep sleep and a filing cycle in REM. Miss either and memory suffers next day."", ""type"": ""content"", ""title"": ""Concept""}, {""body"": ""This connects directly to your Brain Health report — check which pillar it sits under."", ""type"": ""content"", ""title"": ""Why it matters""}, {""body"": ""Pick one specific action. Write when and where you'll do it. That's the whole trick."", ""type"": ""content"", ""title"": ""Try It This Week""}, {""body"": ""How did your body respond? Notice. That's the data."", ""type"": ""content"", ""title"": ""Reflect""}]","[{""options"": [""Willpower is enough"", ""Small consistent inputs compound"", ""Genetics decide everything"", ""Sleep is optional""], ""question"": ""Which statement is closest to the lesson?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Buy supplements"", ""Announce a big change"", ""Set one specific if-then plan"", ""Wait for motivation""], ""question"": ""What's a valid first action?"", ""is_applied"": false, ""correct_index"": 2}, {""options"": [""True"", ""False""], ""question"": ""This is medical advice."", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Never"", ""Only if bleeding"", ""When symptoms persist or worsen"", ""Only over 65""], ""question"": ""When should you talk to a clinician?"", ""is_applied"": true, ""correct_index"": 2}, {""options"": [""Nothing"", ""One specific action tied to a cue"", ""Read more articles"", ""Ask twitter""], ""question"": ""Applied: what will you actually do this week?"", ""is_applied"": true, ""correct_index"": 1}]",40,0,2026-07-26 00:40:21.288244+00,brain_health
ee162db1-0da6-466c-835a-3783ccc1931e,Sleep hygiene basics,"Same wake time daily. No screens 60 min before bed. Cold, dark, quiet room. That's most of it.",memory,1,"[{""body"": ""Same wake time daily. No screens 60 min before bed. Cold, dark, quiet room. That's most of it."", ""type"": ""content"", ""title"": ""Concept""}, {""body"": ""This connects directly to your Brain Health report — check which pillar it sits under."", ""type"": ""content"", ""title"": ""Why it matters""}, {""body"": ""Pick one specific action. Write when and where you'll do it. That's the whole trick."", ""type"": ""content"", ""title"": ""Try It This Week""}, {""body"": ""How did your body respond? Notice. That's the data."", ""type"": ""content"", ""title"": ""Reflect""}]","[{""options"": [""Willpower is enough"", ""Small consistent inputs compound"", ""Genetics decide everything"", ""Sleep is optional""], ""question"": ""Which statement is closest to the lesson?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Buy supplements"", ""Announce a big change"", ""Set one specific if-then plan"", ""Wait for motivation""], ""question"": ""What's a valid first action?"", ""is_applied"": false, ""correct_index"": 2}, {""options"": [""True"", ""False""], ""question"": ""This is medical advice."", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Never"", ""Only if bleeding"", ""When symptoms persist or worsen"", ""Only over 65""], ""question"": ""When should you talk to a clinician?"", ""is_applied"": true, ""correct_index"": 2}, {""options"": [""Nothing"", ""One specific action tied to a cue"", ""Read more articles"", ""Ask twitter""], ""question"": ""Applied: what will you actually do this week?"", ""is_applied"": true, ""correct_index"": 1}]",40,1,2026-07-26 00:40:21.288244+00,brain_health
14640ea5-5ed7-44fb-9fa7-550acccb5595,Apnea red flags,"Loud snoring, gasping at night, or dozing off during conversation? Ask your doctor about a sleep study. This is educational, not medical adv",memory,2,"[{""body"": ""Loud snoring, gasping at night, or dozing off during conversation? Ask your doctor about a sleep study. This is educational, not medical advice."", ""type"": ""content"", ""title"": ""Concept""}, {""body"": ""This connects directly to your Brain Health report — check which pillar it sits under."", ""type"": ""content"", ""title"": ""Why it matters""}, {""body"": ""Pick one specific action. Write when and where you'll do it. That's the whole trick."", ""type"": ""content"", ""title"": ""Try It This Week""}, {""body"": ""How did your body respond? Notice. That's the data."", ""type"": ""content"", ""title"": ""Reflect""}]","[{""options"": [""Willpower is enough"", ""Small consistent inputs compound"", ""Genetics decide everything"", ""Sleep is optional""], ""question"": ""Which statement is closest to the lesson?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Buy supplements"", ""Announce a big change"", ""Set one specific if-then plan"", ""Wait for motivation""], ""question"": ""What's a valid first action?"", ""is_applied"": false, ""correct_index"": 2}, {""options"": [""True"", ""False""], ""question"": ""This is medical advice."", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Never"", ""Only if bleeding"", ""When symptoms persist or worsen"", ""Only over 65""], ""question"": ""When should you talk to a clinician?"", ""is_applied"": true, ""correct_index"": 2}, {""options"": [""Nothing"", ""One specific action tied to a cue"", ""Read more articles"", ""Ask twitter""], ""question"": ""Applied: what will you actually do this week?"", ""is_applied"": true, ""correct_index"": 1}]",40,2,2026-07-26 00:40:21.288244+00,brain_health
17b1d884-95a5-4b9d-a779-4a51c03b50e6,Chronotype & schedule,"Larks peak early; owls peak late. Match hard cognitive work to your peak, not the culture's peak.",memory,2,"[{""body"": ""Larks peak early; owls peak late. Match hard cognitive work to your peak, not the culture's peak."", ""type"": ""content"", ""title"": ""Concept""}, {""body"": ""This connects directly to your Brain Health report — check which pillar it sits under."", ""type"": ""content"", ""title"": ""Why it matters""}, {""body"": ""Pick one specific action. Write when and where you'll do it. That's the whole trick."", ""type"": ""content"", ""title"": ""Try It This Week""}, {""body"": ""How did your body respond? Notice. That's the data."", ""type"": ""content"", ""title"": ""Reflect""}]","[{""options"": [""Willpower is enough"", ""Small consistent inputs compound"", ""Genetics decide everything"", ""Sleep is optional""], ""question"": ""Which statement is closest to the lesson?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Buy supplements"", ""Announce a big change"", ""Set one specific if-then plan"", ""Wait for motivation""], ""question"": ""What's a valid first action?"", ""is_applied"": false, ""correct_index"": 2}, {""options"": [""True"", ""False""], ""question"": ""This is medical advice."", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Never"", ""Only if bleeding"", ""When symptoms persist or worsen"", ""Only over 65""], ""question"": ""When should you talk to a clinician?"", ""is_applied"": true, ""correct_index"": 2}, {""options"": [""Nothing"", ""One specific action tied to a cue"", ""Read more articles"", ""Ask twitter""], ""question"": ""Applied: what will you actually do this week?"", ""is_applied"": true, ""correct_index"": 1}]",40,3,2026-07-26 00:40:21.288244+00,brain_health
03e95e64-fd97-4aa1-bf6c-2d94f46fbe3b,Allostatic load,"Stress isn't the event — it's the load your body carries after. Recovery is the point, not avoidance.",memory,2,"[{""body"": ""Stress isn't the event — it's the load your body carries after. Recovery is the point, not avoidance."", ""type"": ""content"", ""title"": ""Concept""}, {""body"": ""This connects directly to your Brain Health report — check which pillar it sits under."", ""type"": ""content"", ""title"": ""Why it matters""}, {""body"": ""Pick one specific action. Write when and where you'll do it. That's the whole trick."", ""type"": ""content"", ""title"": ""Try It This Week""}, {""body"": ""How did your body respond? Notice. That's the data."", ""type"": ""content"", ""title"": ""Reflect""}]","[{""options"": [""Willpower is enough"", ""Small consistent inputs compound"", ""Genetics decide everything"", ""Sleep is optional""], ""question"": ""Which statement is closest to the lesson?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Buy supplements"", ""Announce a big change"", ""Set one specific if-then plan"", ""Wait for motivation""], ""question"": ""What's a valid first action?"", ""is_applied"": false, ""correct_index"": 2}, {""options"": [""True"", ""False""], ""question"": ""This is medical advice."", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Never"", ""Only if bleeding"", ""When symptoms persist or worsen"", ""Only over 65""], ""question"": ""When should you talk to a clinician?"", ""is_applied"": true, ""correct_index"": 2}, {""options"": [""Nothing"", ""One specific action tied to a cue"", ""Read more articles"", ""Ask twitter""], ""question"": ""Applied: what will you actually do this week?"", ""is_applied"": true, ""correct_index"": 1}]",40,4,2026-07-26 00:40:21.288244+00,brain_health
730e72ac-6b34-4abe-bdf4-cc85ea0b04de,Breathwork protocols,"Two protocols worth memorizing: physiological sigh (2 in, 1 in, long out) and box breathing (4-4-4-4).",memory,1,"[{""body"": ""Two protocols worth memorizing: physiological sigh (2 in, 1 in, long out) and box breathing (4-4-4-4)."", ""type"": ""content"", ""title"": ""Concept""}, {""body"": ""This connects directly to your Brain Health report — check which pillar it sits under."", ""type"": ""content"", ""title"": ""Why it matters""}, {""body"": ""Pick one specific action. Write when and where you'll do it. That's the whole trick."", ""type"": ""content"", ""title"": ""Try It This Week""}, {""body"": ""How did your body respond? Notice. That's the data."", ""type"": ""content"", ""title"": ""Reflect""}]","[{""options"": [""Willpower is enough"", ""Small consistent inputs compound"", ""Genetics decide everything"", ""Sleep is optional""], ""question"": ""Which statement is closest to the lesson?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Buy supplements"", ""Announce a big change"", ""Set one specific if-then plan"", ""Wait for motivation""], ""question"": ""What's a valid first action?"", ""is_applied"": false, ""correct_index"": 2}, {""options"": [""True"", ""False""], ""question"": ""This is medical advice."", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Never"", ""Only if bleeding"", ""When symptoms persist or worsen"", ""Only over 65""], ""question"": ""When should you talk to a clinician?"", ""is_applied"": true, ""correct_index"": 2}, {""options"": [""Nothing"", ""One specific action tied to a cue"", ""Read more articles"", ""Ask twitter""], ""question"": ""Applied: what will you actually do this week?"", ""is_applied"": true, ""correct_index"": 1}]",40,5,2026-07-26 00:40:21.288244+00,brain_health
eb590a91-2119-4bce-8cb5-10d1a9c64427,Recovery windows,10 minutes of low-stim after a hard cognitive block beats 60 minutes at the end of the day.,memory,2,"[{""body"": ""10 minutes of low-stim after a hard cognitive block beats 60 minutes at the end of the day."", ""type"": ""content"", ""title"": ""Concept""}, {""body"": ""This connects directly to your Brain Health report — check which pillar it sits under."", ""type"": ""content"", ""title"": ""Why it matters""}, {""body"": ""Pick one specific action. Write when and where you'll do it. That's the whole trick."", ""type"": ""content"", ""title"": ""Try It This Week""}, {""body"": ""How did your body respond? Notice. That's the data."", ""type"": ""content"", ""title"": ""Reflect""}]","[{""options"": [""Willpower is enough"", ""Small consistent inputs compound"", ""Genetics decide everything"", ""Sleep is optional""], ""question"": ""Which statement is closest to the lesson?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Buy supplements"", ""Announce a big change"", ""Set one specific if-then plan"", ""Wait for motivation""], ""question"": ""What's a valid first action?"", ""is_applied"": false, ""correct_index"": 2}, {""options"": [""True"", ""False""], ""question"": ""This is medical advice."", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Never"", ""Only if bleeding"", ""When symptoms persist or worsen"", ""Only over 65""], ""question"": ""When should you talk to a clinician?"", ""is_applied"": true, ""correct_index"": 2}, {""options"": [""Nothing"", ""One specific action tied to a cue"", ""Read more articles"", ""Ask twitter""], ""question"": ""Applied: what will you actually do this week?"", ""is_applied"": true, ""correct_index"": 1}]",40,6,2026-07-26 00:40:21.288244+00,brain_health
0ee0f26f-a7a9-49b3-90f7-2e6766275038,Aerobic minimums,"150 minutes/week of moderate cardio moves BDNF, the brain's fertilizer. Split into 5×30 or 3×50 — your call.",speed,1,"[{""body"": ""150 minutes/week of moderate cardio moves BDNF, the brain's fertilizer. Split into 5×30 or 3×50 — your call."", ""type"": ""content"", ""title"": ""Concept""}, {""body"": ""This connects directly to your Brain Health report — check which pillar it sits under."", ""type"": ""content"", ""title"": ""Why it matters""}, {""body"": ""Pick one specific action. Write when and where you'll do it. That's the whole trick."", ""type"": ""content"", ""title"": ""Try It This Week""}, {""body"": ""How did your body respond? Notice. That's the data."", ""type"": ""content"", ""title"": ""Reflect""}]","[{""options"": [""Willpower is enough"", ""Small consistent inputs compound"", ""Genetics decide everything"", ""Sleep is optional""], ""question"": ""Which statement is closest to the lesson?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Buy supplements"", ""Announce a big change"", ""Set one specific if-then plan"", ""Wait for motivation""], ""question"": ""What's a valid first action?"", ""is_applied"": false, ""correct_index"": 2}, {""options"": [""True"", ""False""], ""question"": ""This is medical advice."", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Never"", ""Only if bleeding"", ""When symptoms persist or worsen"", ""Only over 65""], ""question"": ""When should you talk to a clinician?"", ""is_applied"": true, ""correct_index"": 2}, {""options"": [""Nothing"", ""One specific action tied to a cue"", ""Read more articles"", ""Ask twitter""], ""question"": ""Applied: what will you actually do this week?"", ""is_applied"": true, ""correct_index"": 1}]",40,7,2026-07-26 00:40:21.288244+00,brain_health
b00072f8-9caa-4216-a322-f9a1537b1dd8,Resistance for brain,Strength training twice a week protects cognition in older adults. Even bands work.,speed,2,"[{""body"": ""Strength training twice a week protects cognition in older adults. Even bands work."", ""type"": ""content"", ""title"": ""Concept""}, {""body"": ""This connects directly to your Brain Health report — check which pillar it sits under."", ""type"": ""content"", ""title"": ""Why it matters""}, {""body"": ""Pick one specific action. Write when and where you'll do it. That's the whole trick."", ""type"": ""content"", ""title"": ""Try It This Week""}, {""body"": ""How did your body respond? Notice. That's the data."", ""type"": ""content"", ""title"": ""Reflect""}]","[{""options"": [""Willpower is enough"", ""Small consistent inputs compound"", ""Genetics decide everything"", ""Sleep is optional""], ""question"": ""Which statement is closest to the lesson?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Buy supplements"", ""Announce a big change"", ""Set one specific if-then plan"", ""Wait for motivation""], ""question"": ""What's a valid first action?"", ""is_applied"": false, ""correct_index"": 2}, {""options"": [""True"", ""False""], ""question"": ""This is medical advice."", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Never"", ""Only if bleeding"", ""When symptoms persist or worsen"", ""Only over 65""], ""question"": ""When should you talk to a clinician?"", ""is_applied"": true, ""correct_index"": 2}, {""options"": [""Nothing"", ""One specific action tied to a cue"", ""Read more articles"", ""Ask twitter""], ""question"": ""Applied: what will you actually do this week?"", ""is_applied"": true, ""correct_index"": 1}]",40,8,2026-07-26 00:40:21.288244+00,brain_health
040caff7-acd7-412c-aa49-5d275d2b3080,NEAT — non-exercise activity,"Standing, walking, fidgeting. NEAT often beats gym time for daily glucose regulation.",speed,1,"[{""body"": ""Standing, walking, fidgeting. NEAT often beats gym time for daily glucose regulation."", ""type"": ""content"", ""title"": ""Concept""}, {""body"": ""This connects directly to your Brain Health report — check which pillar it sits under."", ""type"": ""content"", ""title"": ""Why it matters""}, {""body"": ""Pick one specific action. Write when and where you'll do it. That's the whole trick."", ""type"": ""content"", ""title"": ""Try It This Week""}, {""body"": ""How did your body respond? Notice. That's the data."", ""type"": ""content"", ""title"": ""Reflect""}]","[{""options"": [""Willpower is enough"", ""Small consistent inputs compound"", ""Genetics decide everything"", ""Sleep is optional""], ""question"": ""Which statement is closest to the lesson?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Buy supplements"", ""Announce a big change"", ""Set one specific if-then plan"", ""Wait for motivation""], ""question"": ""What's a valid first action?"", ""is_applied"": false, ""correct_index"": 2}, {""options"": [""True"", ""False""], ""question"": ""This is medical advice."", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Never"", ""Only if bleeding"", ""When symptoms persist or worsen"", ""Only over 65""], ""question"": ""When should you talk to a clinician?"", ""is_applied"": true, ""correct_index"": 2}, {""options"": [""Nothing"", ""One specific action tied to a cue"", ""Read more articles"", ""Ask twitter""], ""question"": ""Applied: what will you actually do this week?"", ""is_applied"": true, ""correct_index"": 1}]",40,9,2026-07-26 00:40:21.288244+00,brain_health
6b394ee7-322f-4ce2-a023-ee1ad3e9a402,Omega-3s and B vitamins,"DHA (fish, algae) supports membrane health. B12 deficiency mimics dementia. Get both checked.",memory,2,"[{""body"": ""DHA (fish, algae) supports membrane health. B12 deficiency mimics dementia. Get both checked."", ""type"": ""content"", ""title"": ""Concept""}, {""body"": ""This connects directly to your Brain Health report — check which pillar it sits under."", ""type"": ""content"", ""title"": ""Why it matters""}, {""body"": ""Pick one specific action. Write when and where you'll do it. That's the whole trick."", ""type"": ""content"", ""title"": ""Try It This Week""}, {""body"": ""How did your body respond? Notice. That's the data."", ""type"": ""content"", ""title"": ""Reflect""}]","[{""options"": [""Willpower is enough"", ""Small consistent inputs compound"", ""Genetics decide everything"", ""Sleep is optional""], ""question"": ""Which statement is closest to the lesson?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Buy supplements"", ""Announce a big change"", ""Set one specific if-then plan"", ""Wait for motivation""], ""question"": ""What's a valid first action?"", ""is_applied"": false, ""correct_index"": 2}, {""options"": [""True"", ""False""], ""question"": ""This is medical advice."", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Never"", ""Only if bleeding"", ""When symptoms persist or worsen"", ""Only over 65""], ""question"": ""When should you talk to a clinician?"", ""is_applied"": true, ""correct_index"": 2}, {""options"": [""Nothing"", ""One specific action tied to a cue"", ""Read more articles"", ""Ask twitter""], ""question"": ""Applied: what will you actually do this week?"", ""is_applied"": true, ""correct_index"": 1}]",40,10,2026-07-26 00:40:21.288244+00,brain_health
5afb864c-f08c-49a0-8934-bdf5b8ab11a1,Glucose stability,Big glucose spikes → afternoon fog. Protein + fiber first each meal flattens the curve.,memory,2,"[{""body"": ""Big glucose spikes → afternoon fog. Protein + fiber first each meal flattens the curve."", ""type"": ""content"", ""title"": ""Concept""}, {""body"": ""This connects directly to your Brain Health report — check which pillar it sits under."", ""type"": ""content"", ""title"": ""Why it matters""}, {""body"": ""Pick one specific action. Write when and where you'll do it. That's the whole trick."", ""type"": ""content"", ""title"": ""Try It This Week""}, {""body"": ""How did your body respond? Notice. That's the data."", ""type"": ""content"", ""title"": ""Reflect""}]","[{""options"": [""Willpower is enough"", ""Small consistent inputs compound"", ""Genetics decide everything"", ""Sleep is optional""], ""question"": ""Which statement is closest to the lesson?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Buy supplements"", ""Announce a big change"", ""Set one specific if-then plan"", ""Wait for motivation""], ""question"": ""What's a valid first action?"", ""is_applied"": false, ""correct_index"": 2}, {""options"": [""True"", ""False""], ""question"": ""This is medical advice."", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Never"", ""Only if bleeding"", ""When symptoms persist or worsen"", ""Only over 65""], ""question"": ""When should you talk to a clinician?"", ""is_applied"": true, ""correct_index"": 2}, {""options"": [""Nothing"", ""One specific action tied to a cue"", ""Read more articles"", ""Ask twitter""], ""question"": ""Applied: what will you actually do this week?"", ""is_applied"": true, ""correct_index"": 1}]",40,11,2026-07-26 00:40:21.288244+00,brain_health
65abb93b-0b87-41b1-8316-392e2250561f,Hearing checks,"Untreated hearing loss is the largest modifiable dementia risk factor. Get a baseline test at 50, then every 3 years.",memory,2,"[{""body"": ""Untreated hearing loss is the largest modifiable dementia risk factor. Get a baseline test at 50, then every 3 years."", ""type"": ""content"", ""title"": ""Concept""}, {""body"": ""This connects directly to your Brain Health report — check which pillar it sits under."", ""type"": ""content"", ""title"": ""Why it matters""}, {""body"": ""Pick one specific action. Write when and where you'll do it. That's the whole trick."", ""type"": ""content"", ""title"": ""Try It This Week""}, {""body"": ""How did your body respond? Notice. That's the data."", ""type"": ""content"", ""title"": ""Reflect""}]","[{""options"": [""Willpower is enough"", ""Small consistent inputs compound"", ""Genetics decide everything"", ""Sleep is optional""], ""question"": ""Which statement is closest to the lesson?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Buy supplements"", ""Announce a big change"", ""Set one specific if-then plan"", ""Wait for motivation""], ""question"": ""What's a valid first action?"", ""is_applied"": false, ""correct_index"": 2}, {""options"": [""True"", ""False""], ""question"": ""This is medical advice."", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Never"", ""Only if bleeding"", ""When symptoms persist or worsen"", ""Only over 65""], ""question"": ""When should you talk to a clinician?"", ""is_applied"": true, ""correct_index"": 2}, {""options"": [""Nothing"", ""One specific action tied to a cue"", ""Read more articles"", ""Ask twitter""], ""question"": ""Applied: what will you actually do this week?"", ""is_applied"": true, ""correct_index"": 1}]",40,12,2026-07-26 00:40:21.288244+00,brain_health
ba7b6e15-013b-4170-813c-ab220e6cdd91,Vision & near-work,"Every 20 minutes, look 20 feet away for 20 seconds. Prevents accommodative fatigue and headaches.",memory,1,"[{""body"": ""Every 20 minutes, look 20 feet away for 20 seconds. Prevents accommodative fatigue and headaches."", ""type"": ""content"", ""title"": ""Concept""}, {""body"": ""This connects directly to your Brain Health report — check which pillar it sits under."", ""type"": ""content"", ""title"": ""Why it matters""}, {""body"": ""Pick one specific action. Write when and where you'll do it. That's the whole trick."", ""type"": ""content"", ""title"": ""Try It This Week""}, {""body"": ""How did your body respond? Notice. That's the data."", ""type"": ""content"", ""title"": ""Reflect""}]","[{""options"": [""Willpower is enough"", ""Small consistent inputs compound"", ""Genetics decide everything"", ""Sleep is optional""], ""question"": ""Which statement is closest to the lesson?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Buy supplements"", ""Announce a big change"", ""Set one specific if-then plan"", ""Wait for motivation""], ""question"": ""What's a valid first action?"", ""is_applied"": false, ""correct_index"": 2}, {""options"": [""True"", ""False""], ""question"": ""This is medical advice."", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Never"", ""Only if bleeding"", ""When symptoms persist or worsen"", ""Only over 65""], ""question"": ""When should you talk to a clinician?"", ""is_applied"": true, ""correct_index"": 2}, {""options"": [""Nothing"", ""One specific action tied to a cue"", ""Read more articles"", ""Ask twitter""], ""question"": ""Applied: what will you actually do this week?"", ""is_applied"": true, ""correct_index"": 1}]",40,13,2026-07-26 00:40:21.288244+00,brain_health
3c28ab0a-795e-4b8e-81b1-15a77b37e112,Loneliness risk,Chronic loneliness is a stronger cognitive risk than mild hypertension. Weekly deep contact matters.,memory,2,"[{""body"": ""Chronic loneliness is a stronger cognitive risk than mild hypertension. Weekly deep contact matters."", ""type"": ""content"", ""title"": ""Concept""}, {""body"": ""This connects directly to your Brain Health report — check which pillar it sits under."", ""type"": ""content"", ""title"": ""Why it matters""}, {""body"": ""Pick one specific action. Write when and where you'll do it. That's the whole trick."", ""type"": ""content"", ""title"": ""Try It This Week""}, {""body"": ""How did your body respond? Notice. That's the data."", ""type"": ""content"", ""title"": ""Reflect""}]","[{""options"": [""Willpower is enough"", ""Small consistent inputs compound"", ""Genetics decide everything"", ""Sleep is optional""], ""question"": ""Which statement is closest to the lesson?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Buy supplements"", ""Announce a big change"", ""Set one specific if-then plan"", ""Wait for motivation""], ""question"": ""What's a valid first action?"", ""is_applied"": false, ""correct_index"": 2}, {""options"": [""True"", ""False""], ""question"": ""This is medical advice."", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Never"", ""Only if bleeding"", ""When symptoms persist or worsen"", ""Only over 65""], ""question"": ""When should you talk to a clinician?"", ""is_applied"": true, ""correct_index"": 2}, {""options"": [""Nothing"", ""One specific action tied to a cue"", ""Read more articles"", ""Ask twitter""], ""question"": ""Applied: what will you actually do this week?"", ""is_applied"": true, ""correct_index"": 1}]",40,14,2026-07-26 00:40:21.288244+00,brain_health
71e074ca-d364-40c0-af04-69f0463d5bc5,Weak-tie hygiene,Say hi to five people you don't know well each week. Weak ties are the single biggest predictor of new opportunities.,memory,1,"[{""body"": ""Say hi to five people you don't know well each week. Weak ties are the single biggest predictor of new opportunities."", ""type"": ""content"", ""title"": ""Concept""}, {""body"": ""This connects directly to your Brain Health report — check which pillar it sits under."", ""type"": ""content"", ""title"": ""Why it matters""}, {""body"": ""Pick one specific action. Write when and where you'll do it. That's the whole trick."", ""type"": ""content"", ""title"": ""Try It This Week""}, {""body"": ""How did your body respond? Notice. That's the data."", ""type"": ""content"", ""title"": ""Reflect""}]","[{""options"": [""Willpower is enough"", ""Small consistent inputs compound"", ""Genetics decide everything"", ""Sleep is optional""], ""question"": ""Which statement is closest to the lesson?"", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Buy supplements"", ""Announce a big change"", ""Set one specific if-then plan"", ""Wait for motivation""], ""question"": ""What's a valid first action?"", ""is_applied"": false, ""correct_index"": 2}, {""options"": [""True"", ""False""], ""question"": ""This is medical advice."", ""is_applied"": false, ""correct_index"": 1}, {""options"": [""Never"", ""Only if bleeding"", ""When symptoms persist or worsen"", ""Only over 65""], ""question"": ""When should you talk to a clinician?"", ""is_applied"": true, ""correct_index"": 2}, {""options"": [""Nothing"", ""One specific action tied to a cue"", ""Read more articles"", ""Ask twitter""], ""question"": ""Applied: what will you actually do this week?"", ""is_applied"": true, ""correct_index"": 1}]",40,15,2026-07-26 00:40:21.288244+00,brain_health
